"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122"
"1",-0.0771593770382012,-0.106780844067248,-0.146515334575108,0.180409599407194,-0.0184063330768692,0.195399319030565,0.12262905082515,-0.0740532229869635,0.0519705555636851,-0.156904338394135,-0.146188360461108,-0.0871548362263236,-0.199592971193244,0.233652072139658,-0.131240701389722,-0.0771927159653475,-0.0834323474933529,0.0992110140111577,-0.0609144571997455,0.0561848847507833,0.142486326183898,-0.117447573917241,0.20130106184616,-0.0645430702754002,0.163690935048647,-0.0967326999321169,-0.163697280578169,0.00745020689780936,0.214880455009339,-0.0442245408152139,-0.0337283720313804,-0.0274744521428625,0.125502366367644,-0.0128917620502048,0.0037192238115938,0.0954527147675837,-0.181034098309239,0.185964159672238,-0.10775138676501,-0.0180902645665635,0.214824558330692,-0.0615771622130315,0.0195893776168003,0.192930073753144,0.0996669660925537,-0.210556095800437,-0.0338422469764928,-0.0908472785570574,0.22048363563419,0.104501127830883,0.161469529986304,0.0161449117333419,-0.0609852229281018,-0.194193836404173,0.0782549686273175,-0.265964367766753,-0.081986726373979,0.0669290339116669,-0.0572040575358053,0.170548477180834,-0.0451976248095632,-0.0469077249374769,0.168016769440752,-0.0332366410250347,-0.0122057939005691,0.314218076154827,-0.120694402225577,-0.071465228417339,-0.0867186511500241,0.048766324634719,-0.0134241183341133,-0.00900668681298126,-0.0274761461668673,-0.0686189085671324,-0.00600518340162359,0.0971769987530192,0.00874018815743623,-0.0345484099594325,-0.0603625339703788,-0.130162659665076,0.0871132083395236,0.0400720410699671,-0.0935851215155323,-0.0269040845308342,0.171990113330542,0.0287943712758501,0.0662810867659642,0.0571895264746786,-0.0315335371541572,0.108645188454135,0.267374089261467,-0.151636749621476,-0.0932513840255947,-0.118070892160895,-0.0908179256770068,-0.147225131797056,0.090699213900469,-0.210227768211719,-0.112782380544036,0.0271816171608643,-0.0544501392248088,-0.154819282577056,0.0144125644028892,-0.0389990071832004,0.198504680606057,-0.129988225177283,-0.248263236598339,0.143096948345996,0.0374866345898847,0.335050022334191,0.0511463337344727,0.116678122543118,-0.19501906399987,0.00775933463369641,-0.164351059971742,0.0695287890915099,-0.0784356452097111,-0.0157586710617033,0.0438970998793785,-0.0854017684339097,0.0058321226902856,0.0425753516891791
"2",0.13084314154138,-0.0333026542466544,-0.109543459396862,-0.0253270832276981,0.0417144653509262,0.177000292367651,0.211018856327779,0.131674854245685,-0.16278858156506,-0.179861815049106,0.0773623076868508,-0.0756016721851111,0.0703092970470923,0.215735429576427,0.0410985231228825,-0.0629527148205084,0.0860435666845624,-0.158226796946646,0.0561400490487714,0.109390657503735,-0.00323573973109002,-0.125063081344991,0.00749441863387289,-0.131387111467941,0.0877983890389518,0.019197762262167,-0.00249862248126798,0.202154276690169,-0.102865140335808,-0.173952847896955,-0.100983050044145,-0.108841029374505,-0.0533051858667741,-0.318952782138179,0.103495077825784,0.108615946280952,0.169337828269675,-0.103874967269126,0.197639250648365,-0.0721802862397139,-0.131673068704098,-0.0076466998214346,-0.208993581416327,-0.148973198141334,-0.230589253862596,-0.0500641614081908,-0.0360037400742649,-0.182576170280597,-0.224616891233309,-0.0330141051673513,0.0027465274605647,-0.0960004433790826,-0.122613760150798,0.0299501919816852,-0.197047628738378,-0.126559330633706,0.0675032544110387,-0.0708640616427896,0.204052941812126,-0.102574452147189,-0.163684113137425,-0.0710247524066576,-0.0459594354941462,0.0698238786210537,0.089705506168562,-0.0705108397116705,0.10965091542112,-0.177858184876805,-0.160301584693695,0.0127848428748548,-0.00544412607380186,0.242537457664603,0.152252051787093,0.160214137370029,-0.0214072441594028,-0.0677215246511381,0.247175123484359,-0.0714267165653861,-0.187609355372809,0.121399011807458,0.056979591631849,-0.125942112592588,0.0221779852814435,-0.265934456416647,0.0341462935320228,0.0691139436839688,0.0136871406191092,0.0561189239734518,0.044425993335967,-0.0406174348822788,-0.202380053419885,-0.0291158046827073,0.0384736449878537,-0.0578940570630031,-0.110977067706601,0.10344955246863,0.16492467730196,0.0573648672721194,-0.181333682821625,0.0290426115336233,0.0325635918157573,-0.0955609538727476,-0.12493487911393,0.0669879423831347,-0.0349617604404414,-0.178974497641281,-0.0714775394499357,0.158166682479802,-0.112184042054815,-0.0851090410970819,0.0117982723581856,-0.016868962329617,-0.116282230682178,-0.27839376753524,0.0634205206781902,0.144052142272166,0.199518628722789,-0.244029425910037,-0.0443558559541506,-0.103115700816174,-0.153207389402206,-0.104037805500928
"3",-0.0318070776463661,-0.0364485579317098,-0.0535804621952283,-0.103564995143332,0.00054032666783512,-0.0656978118007076,-0.0394153571553093,-0.160035252725959,-0.0446121730924981,-0.11884757201535,0.0719385056414774,-0.0722107491819558,0.231948849094414,-0.0705815113574685,-0.0852086433206131,-0.0489195626035998,-0.0157918927144384,-0.174030514890174,-0.0549410875343359,-0.0156779687011022,0.12659173198088,0.411171822939173,0.0759477021803792,0.0422479237269366,-0.0262436989314731,0.184667274002691,0.223445369717614,-0.233017305989532,-0.0359556525501921,0.18315836170726,-0.158109340564272,0.127985680927676,0.071487929070728,0.134116003880441,0.0403264153113711,-0.0527944732643672,-0.0456963435492033,-0.100874161210514,-0.0569999862734672,0.167826528331102,-0.0829368202938908,-0.109401452542921,-0.124075482629448,-0.0917559699421863,0.0194077547277865,-0.165026952811445,0.0149751527895907,-0.138003528166584,0.0735504873016466,-0.215088490015328,-0.178153579804919,-0.031606073457491,-0.0552010101925032,-0.00997120137621414,-0.0993417866215264,-0.180988292806793,0.0880496149149274,-0.0432629408689284,-0.0468671768254382,-0.101895849530996,-0.0972769987981214,-0.0863442205504666,0.0868972910809396,-0.138823255389811,0.0358617427847953,-0.104596228423063,0.0642498811686853,-0.0105708469006691,0.0137200621389181,0.040731917114588,-0.0074923434970214,-0.0197979002655947,0.0234193339525715,0.0651686276383013,0.102290392396043,0.0511747889449698,-0.0315932248057308,0.228614872516417,-0.160950585178072,0.118140266441041,0.058621800988622,-0.00665040130926036,-0.0567469297119534,-0.00365962817069852,-0.0540035309918185,-0.0295457830213037,0.0293736396855067,-0.00100312210915163,-0.0921825100428779,-0.158582991217309,0.209113051962755,-0.116106522328889,-0.0550389336459898,-0.14352229490969,-0.056700215793766,-0.0520021576821632,-0.00577576917679182,-0.110331727331542,-0.149315469087331,0.0584646965964061,-0.0797158945982696,-0.0642020113239004,-0.15355094177442,-0.0581912916988617,-0.0997441240104172,-0.063506014307889,0.140411868929686,-0.108444958094384,0.0126439096828954,0.0463600882824741,0.0959010581402443,-0.196984126671368,-0.157114446661941,0.118221872550415,0.0300217452417357,-0.0897625716094136,0.308767923822967,-0.153413114341691,0.0499141232176543,-0.0818688988860082,-0.0512447359615348,0.108422632978438
"4",0.00560921819146675,0.00162071203527523,-0.0174706856794088,-0.169360627273294,0.14654650710352,-0.048706114137076,0.117191261521329,-0.0778979609677278,-0.00924693090869351,-0.0902373850666303,0.0884050089825419,-0.164304969194383,-0.0619661622023666,0.132266045533238,-0.0568926392898655,0.260947978095443,0.00715758293519807,0.0568565700309389,-0.123066991251842,-0.127472913509099,0.0207857793340312,0.027228085496385,-0.106011500216596,-0.163585261189907,0.470001993980952,0.166009001403035,-0.0380954150425375,-0.121454104447114,-0.0233276090171666,-0.106823624225849,-0.0868827552748982,-0.119190923235403,0.200722330240112,-0.0250695698907122,-0.0665191172342143,0.0170502949115017,-0.0822870861180573,0.160067485074037,-0.0304821836972849,-0.0666672407003,0.00430152191875921,0.10025239298266,0.00549898655707254,0.101350921370483,-0.0369855965073046,-0.00815483945006346,-0.0424580062686407,-0.0208771902824499,-0.078121148390677,-0.0340722633087044,-0.0528223407731382,0.0581411546533981,0.269195644465824,-0.0387903027950155,-0.021661643233603,0.0194165646755064,0.0376181232901316,-0.127501603217234,-0.0602456050573838,-0.0204513164400076,-0.107449800816391,-0.0618794753803918,0.18579111289135,-0.0636395366830723,0.0359864697081129,0.00797019503046623,-0.0312387789660776,0.260785574069685,-0.0822033790383392,0.0175160410903531,-0.0364239764496764,0.083003897007003,0.0380014769025276,-0.097286340402524,0.19906764518407,-0.0247938993541048,0.0953076818659168,0.0179702594117168,-0.0196531119497231,0.136545321885933,-0.118586928505451,0.15649138623136,0.106851447175871,-0.108310141571411,-0.116771181126144,0.089153818215951,0.0120923133773192,0.0295248164137547,0.201479469938899,-0.0336698960757465,-0.0806962790402902,0.193859611595534,-0.0416714288745332,-0.0903307148682239,0.0266737539565686,-0.0695017889232272,-0.0253578824015104,-0.0437300165322837,0.0367419051102225,0.0348746767800721,-0.0739140262725235,-0.0281738506594264,0.107669572802943,-0.0910802733349355,0.223525506003675,-0.00587753730172833,-0.0786217836561275,0.278592505709086,-0.0385024353141738,-0.0874243011559776,0.0301367113818566,-0.0720437260334271,0.0764213850716932,-0.0946455559258803,0.0161495043709649,0.0235732391509014,0.0278902519403037,0.0134338117494807,0.128140356657763,0.176571132206662,0.0720457749648653,-0.0459118505720972
"5",0.0553711546208078,0.0509992580830849,0.507898219646966,0.0195930820468895,-0.156990833186878,-0.0954715615609474,-0.0464315121718646,-0.197284815291298,-0.0930304473640617,0.00403006851660042,-0.0434452958856412,0.044597873103759,0.0782478287496145,-0.0392224418168535,0.19006126439657,-0.0520283155249501,-0.122720235046866,0.145510413702624,0.074446495411821,-0.0954974158202052,0.00520013695278329,0.122283879197688,-0.0444973357677417,0.0756696117740293,0.0323034466229556,-0.00260261091387978,-0.204479329246082,-0.0570940914319181,0.154121058610248,-0.0165902501587311,0.151189809866906,-0.0374284750158705,-0.0488241706057473,-0.0796057796832878,-0.0857886522204439,-0.102666988225942,-0.0879486040886912,0.00579914079188594,0.0554902823036133,-0.211195485311227,0.161083777450742,-0.0130521555104587,0.078719106718459,0.226534493205355,0.0601724534949782,0.0193292777326392,0.0124543380058097,-0.0751437870706757,-0.216893006863349,0.096578319954337,0.185357127884368,0.131998023655127,0.2955842480323,0.103485974575605,-0.0320137965151306,-0.00701974012230259,-0.0118376638490483,0.0815533431941887,-0.102380182999688,0.0982556651305231,-0.133071252221218,-0.0684634806764579,0.241920497822091,-0.087534492103872,-0.192054116610759,-0.165155933293076,-0.0879716247998369,0.00302100217148751,-0.0743113449204448,-0.184350020263693,-0.101529655558508,0.0811635556082175,0.0894714675286025,-0.121429556738387,-0.0335959692404154,-0.122919982918931,0.136176893754534,0.0570192269146222,-0.0524042640622139,-0.0526131886855235,0.128900002704425,-0.310973140486747,-0.223112485841399,-0.0213299081107938,0.0651712520073729,-0.164880710751938,0.033696356162536,0.00133403267013251,-0.0730903392338843,-0.144208196984826,-0.0271358197409838,-0.0442031011409762,-0.114990794772468,-0.0798889975352461,0.0384880135705987,-0.136209576929003,0.0342191225530826,-0.0370332222915658,-0.0807443694434437,-0.116264232157199,-0.0396713024775768,0.0644603849924323,0.00405218440261404,-0.0733231556086571,0.011498266579327,0.0718765066918552,-0.126578223003269,0.112129090691223,0.150958814533156,0.0608703252807951,-0.127184453644368,-0.129227495464204,-0.120005016705685,-0.145771547212927,-0.0527852918992053,-0.0907046942553181,-0.199460841465212,-0.16654008054202,-0.0292361402398784,0.064254365153086,0.175424830944468,0.00998868580440538
"6",-0.119205701274685,0.114014024058633,-0.0555800000129148,0.0463113507425936,0.25283854770119,-0.116861743767611,0.134259195400603,-0.16354865422053,0.125817983352308,0.0615153487591701,0.178817497900176,0.145053927242911,-0.0155801945603829,0.0566446023117278,-0.0872622705445041,0.206705747345665,-0.0818632954533152,0.0365328424923895,-0.027619977750327,0.000869615870063642,-0.14937767115957,-0.0860559133987521,0.0177179555039753,-0.0702597880694508,0.0410988322633737,-0.131690976497294,0.070001363512646,-0.0637126311689719,-0.228365176071515,-0.0262563720646511,-0.0483289267133944,-0.202709618080138,0.141683389150376,0.21187033401561,-0.194927586576698,0.164192219626745,-0.170006501799349,-0.1125205119395,-0.107731928145513,-0.031347474029407,0.133155309053663,0.151712826994655,-0.113345380544923,-0.0888420015441561,-0.0583689715770434,0.0569629002443642,-0.224930067251207,-0.0908797994041745,-0.0711634668799838,0.125655816020255,-0.0736725554424406,-0.140907595556007,-0.135104360395614,-0.0263868938341879,-0.149972926723034,0.0334445921444138,0.204552102465923,0.310276107200225,0.0214167992241707,0.0254526353416263,-0.144848111105553,0.0488835999260575,0.115591226405827,-0.0851263231940548,-0.0462750435843548,-0.0459972850774095,0.00868396212695802,-0.128840782467758,-0.141756651542017,-0.0884430519576774,-0.0105023100063743,0.0486858480568095,0.0164014900360186,-0.0140678718092093,0.0512530396598834,-0.103576251054217,0.0331228955545427,-0.0485551137692209,-0.041994895508414,0.066078858411959,-0.146352074444855,-0.0817695172829326,-0.129078004319145,0.137174271736272,0.0616096615897704,-0.0947483528611557,-0.0443296390769552,0.0618707823939982,0.00516802993690388,-0.114626936727827,-0.017416185924977,0.225773842733117,-0.222179971446532,-0.0443741396083761,-0.0895324612514732,0.0383828114028923,-0.114972473019711,0.0604911138142779,0.154799192996856,-0.0362343955212517,0.181094966256453,-0.0917211883779614,-0.0813963535497473,-0.0206947674955687,-0.055827369698796,-0.0787173669045713,-0.161515048103635,-0.116204434168014,0.068762410118719,-0.0787396775664829,-0.104886395139572,-0.180183059583396,-0.0768786652868592,-0.191878058184257,-0.0494207716632185,-0.218853366801568,0.445742802891232,0.135947616063678,0.0684372263874217,-0.0167093774074557,-0.137021590435931,0.210788241747019
"7",-0.030150428997046,0.173565030616734,-0.110913305756366,0.0752647899222937,0.0725184508387734,-0.042871798867852,-0.0736885661491853,0.116520006616508,-0.0957517435681954,0.0408016690407194,-0.130549478641354,0.230924342954469,-0.049257874703987,0.13153973643403,-0.233995742594627,-0.0094342873763589,-0.0859908864635341,-0.170240455936938,-0.0955024351361797,-0.0132318923699058,0.0437561204008265,0.0167595051601467,0.0989074997510728,-0.0829274455716835,0.0397715388186026,-0.0928615021330284,0.149113149674775,0.110057941740348,-0.0237503908308692,-0.102692470276148,-0.0794885244802903,-0.000768690850090223,0.511703534219732,0.0474876066916978,-0.110319095897835,-0.03548714294835,-0.126869967746915,-0.143496586478987,0.00530496199214437,0.0424375141337824,0.0228260609692414,0.0109812537998321,-0.0390202163450274,-0.049810998244682,-0.0199423833573019,-0.0343609503749771,-0.0824967583430831,0.255994265845966,-0.141371877724224,0.171143034421391,0.0920468187980708,-0.0957351129299107,-0.00992108835295478,0.0585234402379637,-0.0762481645818497,0.0603172765576096,-0.170939254300487,-0.0836694216170585,-0.00577086752678919,-0.110445914786245,-0.189257481115491,-0.067468772943136,-0.146297289926012,-0.237785437287366,-0.0899211403291949,-0.0642179909982025,-0.092232177407777,0.0648170060490922,-0.0176820345572248,0.0700856662544565,-0.0297135993237571,-0.0793219351152086,-0.146910764484104,0.161440605795054,-0.0120984246949196,0.0610015547182003,0.178271853135039,-0.0899285146430512,0.192938466435418,-0.0441089164444575,0.0941487173166942,-0.0605217513115649,-0.0494767684514094,-0.280697405426863,-0.0531554242908092,-0.128569583954417,-0.195678630431864,-0.137189038397411,0.109775873826615,-0.0210681110488763,-0.117678403275007,0.00957562014692945,-0.214288039997736,-0.134108180643398,-0.104815102281652,-0.0306614240440079,0.0226457001415681,-0.0430610645292565,-0.136845121657495,0.0441496243929067,0.154141157747317,0.069223867503605,-0.189904181240719,0.00813049772256076,-0.207510726015593,0.00818717650822398,-0.0393707384817383,-0.0078709365200156,0.0473263574277879,0.0856467946344913,-0.048393275389303,0.00636085958654133,-0.058474691921082,0.164966326009665,-0.138653107743475,0.0224108364407932,-0.210687887133923,0.159531483053266,-0.181106685121809,-0.139435047643062,-0.0480738545439184,-0.0451508663392192
"8",-0.116873767517208,-0.00872957517850254,0.0701838978073477,0.0979250855087792,-0.20943444092728,0.129513984214285,-0.194854105706585,-0.145847143060488,0.237178732251145,-0.0517347884579558,-0.0957734837674388,0.0366063222456769,-0.0823740083922266,-0.190266634394428,0.140833319862205,0.104619416929306,0.036040109813508,-0.071541084558066,0.0910588302031769,0.0760948532676304,0.245763911741335,0.267436317433982,-0.090211370753856,0.0652029262064655,-0.0802293618964048,-0.0857399238936026,0.106450140601877,0.116062146907574,-0.0617031262515268,0.162947557683954,-0.0398558239307544,0.211015982543197,-0.113598640158115,-0.209096225658762,-0.0770485466753114,-0.0138348597109516,-0.14187802053303,0.0870031044718976,-0.0487133470882762,-0.0703550585360945,-0.0702827017979138,-0.0119606008485646,-0.0751402618719124,0.0674700906309823,-0.0938447835162356,0.0651625064915952,0.0323114582125909,-0.237772741207308,-0.146387487602574,0.230029050184906,0.0551704691618731,0.133448353209963,-0.15894190282093,0.046595869758155,0.206912632051449,0.0242889665580694,-0.0831709839673815,0.0152569982812607,-0.108051438611574,0.0553467060138762,0.160670681231551,-0.0412528958898903,-0.0229596711585295,-0.06530210070286,-0.130937108870676,0.061579657214283,-0.249832904300581,0.0441936433962855,-0.0531671688626754,-0.0223813321790533,-0.0431415485270501,0.00513964054217851,0.134469472536014,-0.0997525232375272,-0.116004950609569,0.381059221754958,0.238315644173609,-0.000211126349021874,0.0709284056514964,-0.234900569620396,-0.00958605062754182,-0.263594981753765,0.108327249111073,0.0961111357410119,0.138937341318658,0.0386153284639084,-0.00747768231907353,0.0987687444212127,-0.228894576877827,-0.0567356254465421,-0.0234173518104304,-0.0706378375229478,-0.0594715996470974,0.0688884812388187,-0.0670405657167249,-0.0246805525614029,0.222673059090789,-0.0843064015584613,-0.120239118452998,0.255044573494481,-0.0147653648509577,0.177266979448052,0.116196998563627,-0.0865144262380271,0.219051130682382,-0.07113917020524,-0.115386044937359,0.0240061773681349,-0.22491158661584,-0.0951824001571506,0.155733891992259,-0.0547152040085157,-0.0524007893078575,-0.119871255243792,-0.0772325092523267,0.206734054478142,-0.0537910764535444,-0.157021032144668,0.00164468022378365,-0.159584248977853,-0.120440509545009,-0.0681233044407429
"9",-0.180274769677163,-0.182381034635203,0.219761004233582,0.0206173175825401,-0.13102563257532,-0.109035710242362,-0.0854742305653914,0.0178971088573402,-0.13892607789974,0.327407875439542,-0.0360218710168595,0.120553836905142,-0.209603064407579,-0.134015946776088,0.168419177009184,0.184571819661985,0.0469908806617437,0.248007593188228,0.0455415456091325,-0.00693166905771786,-0.119407899524686,-0.0244216880573227,-0.0556315555661879,0.174302449518508,0.0211321583477682,0.189197602336162,-0.10440551885826,-0.129393324061297,0.036829267519678,0.00669094592561942,-0.062090733847643,0.0711781013521754,-0.142835883468647,0.0415470745832713,0.0172238387448975,-0.121509732776574,-0.0570050598981214,0.0797425782446662,0.105148268950319,0.00020755802598586,-0.0992143751143892,-0.0133622246709167,-0.0456000879577399,-0.05694461886381,0.0757109784625233,-0.0779855151301394,-0.0166824966275084,-0.0749532860497756,0.117840588784182,0.190970725612578,-0.0626954160911253,-0.145754868056278,-0.0900896408844273,-0.0429826313757286,-0.0634255890083559,-0.0642245785221475,0.0513405817668904,0.124591819689624,-0.160206547067208,-0.138713780761498,-0.0285633575586349,0.0645300865393706,-0.0689474376836242,-0.0830907674991653,0.169751041730911,-0.0661064762934046,-0.157802560546345,-0.0328784467559451,0.262831915932696,-0.0169861772553538,0.315625234612408,-0.0934193940754343,-0.00996874557756535,0.146476566728101,-0.0613510693391713,0.0105736293015782,-0.048468521473768,0.0532930031132156,-0.00913594667049254,-0.0435555633471703,0.00630496327349457,0.062746785754649,0.00520840013559805,0.0740559172085636,-0.120440526998948,-0.079103841384276,-0.102400588093984,0.0354424817387297,-0.0819326541156086,-0.0305050417864864,-0.0611695482989624,-0.046155336648991,-0.0553594556940566,-0.0361581803876524,0.153038036162435,0.0555006559776193,-0.0716189850499345,0.0404860151483054,-0.00699215319146653,0.206952497873392,-0.0669354017482341,-0.0891131628453398,-0.0952419663449959,0.00970025206814344,-0.127992889063111,-0.155106655174394,0.156945589020501,-0.0237759895513694,0.0175001298232702,0.04014508709971,-0.133739453995006,0.00399261620280335,-0.051783995070636,-0.025590786211898,-0.0121432754138694,0.0564042066565146,0.0292132578789769,-0.0154401936300302,0.0292732212345442,0.197467304186233,-0.0219221456555666,-0.0573805789309441
"10",0.0262017578340943,0.0566849021441347,-0.0383719647141871,-0.117064700821615,-0.0575173299171524,-0.0331636846277203,0.103729100531253,0.0495629529858315,0.19169753903366,-0.0514249440744959,0.250036639427898,-0.0935239507794197,0.0502288318755242,-0.0184214489544998,-0.128204545915926,-0.0760043357830814,-0.0116549579242405,-0.226722610309066,-0.00167169146652832,0.150039489631397,0.0277941593007393,-0.168993685923904,0.010007495723489,0.0746008364429023,0.187850781316659,0.116529115367199,-0.188566040687623,0.110029801019378,-0.0395243137492877,0.0722725502767575,0.0203224389126069,-0.142209042514262,0.0578972266378188,0.0917166925262452,0.242184032899591,-0.000860131208223546,-0.259691509494726,-0.323805557300245,-0.0926984733407442,0.120645265491995,0.0079602403677807,0.0521030697599946,0.0974439653018696,-0.160003705210989,-0.123847640662847,0.0423944536831391,-0.0355069174848883,-0.10432640721492,-0.0639336674088558,-0.240610951489206,0.0270505447337789,-0.164380080753608,0.343867554951521,-0.0490843475592478,-0.253650699572579,-0.223798425617809,-0.154003636989421,-0.114321917115566,0.161222769079693,0.123528858955516,0.0242733279597031,-0.171199751566561,-0.0798392555259378,-0.280145832024938,0.168522908748719,-0.199277916752605,-0.353697542882386,-0.0371498205204524,-0.0845939962040282,-0.259052719039616,-0.109075249992346,-0.104032940305641,0.128601199768208,-0.246409312104473,-0.0258502878335432,-0.255289556521429,0.0223504003627306,0.0322332189351927,-0.16994396591375,-0.298800662530907,-0.184390379404953,0.0547615306447488,-0.118282593094245,0.00741861931498164,-0.174108377453909,-0.0957526096170121,-0.139315620763503,-0.0865883790857842,-0.0210835440233117,0.446345902049085,-0.189502968434496,0.0515739716679147,-0.132870017681525,0.0378389065334198,0.0222819158363426,-0.36931757400206,-0.132942622329065,-0.0834342184153387,-0.00602558213799896,0.0125079547840907,0.0396465969173987,-0.00338244872629012,0.129158001860895,-0.0575505564723443,0.281704232483546,0.0547118169213633,0.0928297563766595,-0.192710803647888,0.0979869371445466,0.193153227474011,-0.265956961137638,0.207970130565516,0.115816241023732,-0.126928307974313,-0.295238793861212,-0.00764281736777262,-0.275191820969861,0.243671854963129,-0.00277347102814879,-0.0571956714877934,-0.0763758279617055,-0.174035348876432
