"aice_nonbreed","aice_arrival","aice_incubation","aice_rearing"
0.0799378225416669,0.57992133861919,0.886077215324804,0.684183013759912
0.0440900140339046,0.453988342773264,0.870223014814758,0.778031941514182
0.13299218280177,0.705004807009146,0.877339836065828,0.806595557970341
0.190802947127729,0.840154767894682,0.867375937603865,0.774442652491367
0.0888028478471677,0.683133531145589,0.880760442634264,0.769553348342417
0.120836715136489,0.695649868498407,0.891203963908536,0.770811578847629
0.153427975267344,0.775871721818639,0.867273471315114,0.801858199857528
0.115415525660653,0.684460927576513,0.843112194211752,0.775398194514996
0.109684725042293,0.721365825159494,0.846267958917216,0.685542203230287
0.133335186529059,0.762530666257647,0.850374569711788,0.771556359467931
0.185662856997971,0.791745018019137,0.886199672579448,0.780289235466365
0.118729074908096,0.800484276940796,0.870407671256562,0.783735344329468
0.116815684402671,0.698045282162194,0.851248881540208,0.790549573999767
0.1467440922825,0.741036267448259,0.862604525059713,0.787200876882941
0.189019614896004,0.830224389977231,0.880031990085596,0.842142469181777
0.275176121693072,0.856944120371486,0.891552340632647,0.811952650618161
0.243768204141224,0.842121950433915,0.875286006262013,0.821376714387392
0.284016000555298,0.853946538270068,0.894679090030915,0.782122752952074
0.131044648091781,0.825199839504429,0.889769011416976,0.766642501465372
0.20178535977774,0.82347601433088,0.886011650469428,0.826012237797757
0.272588131741445,0.870839754528725,0.879879906932546,0.783452738426858
0.136507534011834,0.734042403803518,0.894697916019715,0.781816739852019
0.290881413675796,0.832025727880382,0.888162503670656,0.785148828983676
0.11597430973124,0.731090431121783,0.877257034080725,0.818538262442268
0.379700800096058,0.876110324626324,0.89801173764897,0.797943103302033
0.263205905205395,0.843851541398344,0.878483670075225,0.777209897309308
0.20052933703388,0.848223205897814,0.86604111672271,0.793109966821272
0.11353301877632,0.767961278237013,0.908390185471284,0.816491468625114
0.230417917210528,0.843135350216247,0.880040818806165,0.858171262204787
0.453449229719756,0.868656031323726,0.915661025366228,0.846394965089197
0.275428499196309,0.857580730604701,0.899428531513263,0.795668642745989
0.240023341553121,0.873019033511676,0.918124249593087,0.793033658500418
0.169930507522834,0.773745090784612,0.891187051879754,0.83613392589836
0.2905798534919,0.865669185687292,0.901607023927769,0.841127121613503
0.422024212423537,0.889760044090635,0.905329878861824,0.801316408968893
0.148116749218084,0.829440971093441,0.9188884703368,0.865778071742445
0.31788999886634,0.890072577822324,0.892527039302036,0.801566951041072
0.239017461678031,0.844088740575637,0.875591332574181,0.818975494705971
0.129612506753357,0.755169491606973,0.885483071008089,0.833672171500845
0.221457725379368,0.785343625854819,0.890636783954556,0.823470224388686
