"aice_nonbreed","aice_arrival","aice_incubation","aice_rearing"
0.0829226024957122,0.524893839678504,0.805322117504025,0.645076280097147
0.0606870827235221,0.236931545640731,0.758791349806347,0.738131104214656
0.149881875970218,0.549818729728997,0.838608720232007,0.739108445725768
0.0620422064135871,0.656075530370016,0.838773734641731,0.732663900400045
0.093144014988091,0.338499236039001,0.751263550484093,0.702772389145163
0.052337533114668,0.357213533527082,0.811136477048718,0.763078587103808
0.164886268793395,0.435847038507782,0.756023461608742,0.757028099146459
0.104642239210227,0.242467145821356,0.740151565052238,0.692792160966977
0.129043098239925,0.528430659012337,0.783885636547366,0.589988982469031
0.0313854584973873,0.300652812796911,0.684200332939158,0.692641927220622
0.111681223250578,0.588666462911381,0.800818211973401,0.669819903896359
0.0969799054359433,0.351806545475268,0.717384864069827,0.699972539012562
0.0877507098204893,0.297384171858549,0.64154318879997,0.683837590569581
0.123672698949342,0.538152097922998,0.774175891432768,0.707566731349132
0.0731466841079917,0.504427176677306,0.826625821962436,0.710235311145355
0.0599622694642259,0.553325971474076,0.781184026400281,0.710139095364332
0.113764106946219,0.553228198891983,0.646686744039154,0.709975964736291
0.155294414458605,0.576423244971458,0.789079197618855,0.692805501385905
0.132180491944275,0.636616717500803,0.787569031012322,0.770777926635387
0.171585524096277,0.619012619879324,0.815827769906128,0.693422915704701
0.14654076191493,0.548925452053537,0.790283087116375,0.731629630294399
0.0815870639992681,0.432763645335317,0.797897505906915,0.725103583761669
0.162950001655002,0.488679153743678,0.784017639354768,0.723763824076327
0.128226907396572,0.414365898120992,0.713946788689524,0.683614450464837
0.0680220694810664,0.440422186999893,0.776879698699319,0.662282775521434
0.0953413521649501,0.44335787994186,0.765317177597653,0.650930136543596
0.106437947812684,0.438723564743105,0.695811399185938,0.631549906176964
0.103501180460537,0.411313611782032,0.757730371333916,0.720239437093468
0.124159885281483,0.291287833593094,0.675235628997974,0.713355221464658
0.180949752741451,0.547300342366682,0.839653372053227,0.787629268124432
0.118795428469946,0.539427521759013,0.811265769067116,0.743538087753742
0.132583088932381,0.562004868396819,0.770279471240861,0.597970469979374
0.0330714581614893,0.457058911503329,0.769204399817954,0.664997031992025
0.0177970221485832,0.422777803789265,0.775068133239996,0.656625460778024
0.159760177501828,0.656576186442485,0.788265555569767,0.73848632682069
0.119767452449003,0.553133067241614,0.815972313270196,0.80329244744276
0.22733236374739,0.663596449459821,0.792679210692781,0.733718200054968
0.194662509746357,0.680303869569238,0.817207797380086,0.708331554669993
0.172111811970306,0.59953419630226,0.773521973310832,0.68919678395407
0.107576998078013,0.468400760594046,0.729501912032567,0.668608542856756
