"aice_nonbreed","aice_arrival","aice_incubation","aice_rearing"
0.0691806446824581,0.523626756893045,0.806283117436206,0.633580716253821
0.0617164779993413,0.250622272840551,0.783336581904942,0.733735354330664
0.147288791590355,0.566572135579987,0.835309841349563,0.730328011941022
0.0484712970743122,0.640663799934299,0.83084740769554,0.733662185442688
0.088206716211188,0.320320876345834,0.769737218160098,0.697945968273044
0.0511846367014122,0.397313166101998,0.818227265900965,0.75332364421582
0.159785042697489,0.463470719906759,0.762384670498935,0.750223329122675
0.0986595537406934,0.209976749333897,0.724658469024613,0.656587569055438
0.108605237428498,0.498288756205894,0.790091791094886,0.590693750553447
0.0230383378951443,0.280116279679401,0.697157401112594,0.690029472533758
0.104155977196382,0.579753267779918,0.802340830607036,0.670755910405739
0.0804331807278924,0.341709974298815,0.732721633754597,0.686694074882921
0.0783545197510688,0.288111533960247,0.654699233269456,0.660440864210088
0.109319615797782,0.55784879962061,0.78550484444205,0.719201445984503
0.066709038457495,0.517272658764899,0.816674443013984,0.690901592566859
0.0418440011724309,0.507787233215963,0.780397990267454,0.693256622204909
0.0966007029976775,0.509329427883923,0.655791470257077,0.698186940341819
0.130619509786825,0.567620792752387,0.799636561096934,0.680490724869673
0.119564336533658,0.612553059002761,0.79450170883019,0.764742638756122
0.17170461116972,0.64464148097341,0.815351796221511,0.681787698882035
0.128897129330589,0.520610358016876,0.782612622034664,0.742365599781234
0.0793023441382618,0.421634401583637,0.797530321755558,0.703856450435913
0.138194782725995,0.511008486432081,0.793521815342617,0.713933454355839
0.120171203222624,0.442022276892031,0.734731034401105,0.668277467849961
0.0527685512385663,0.423909086440557,0.784317490833492,0.638975562654283
0.0828392146832606,0.427568864007593,0.780282404350826,0.63141543281385
0.096998416038905,0.44215806133638,0.702590812470574,0.618007831018957
0.0896958332761915,0.373379829390678,0.763509393707403,0.721918532336913
0.135935506883776,0.297145690131057,0.688291191249996,0.714116239592574
0.178635961337256,0.550511718310411,0.840391599782422,0.77616076434674
0.11352524224965,0.546848689962328,0.829811872346401,0.733326246128802
0.111485863874576,0.542366527701456,0.785224724621928,0.615755752135426
0.0413011848080266,0.470444739047846,0.774027588755249,0.67647730084476
0.0181274788688925,0.401657820409085,0.782994669748511,0.623134189954165
0.130424256805635,0.616756203910234,0.783693724024938,0.740257605098053
0.136720553120386,0.535810168237108,0.803064983486065,0.794215422998412
0.219507029527647,0.663329997985344,0.793931100842579,0.730112825898949
0.184750871702665,0.670427395401863,0.816029848137164,0.686802128866667
0.155046493731148,0.610130169528889,0.771085212892479,0.679436774454228
0.0990582376042767,0.46935984811751,0.730756844371917,0.639194852350675
