"aice_nonbreed","aice_arrival","aice_incubation","aice_rearing"
0.462839474797575,0.609191658124379,0.664981743810311,0.785041950938757
0.463020541682526,0.64447855083606,0.661480251266664,0.719924198188472
0.356885156910542,0.617463845843747,0.692034919800133,0.763287764330848
0.316866841832254,0.644849389176869,0.706905476668756,0.756177038573349
0.378468897619384,0.489422754415287,0.686398123737526,0.709916690105799
0.248962416353404,0.440409766018497,0.736732995598935,0.771022261857599
0.289703373754632,0.426685238867504,0.726989795672025,0.794860159731799
0.381637525201848,0.570630144935997,0.791766597312961,0.76837643538416
0.409832717683925,0.705894958954583,0.77985227071892,0.596246160684188
0.166066028255681,0.516079508628227,0.673251146763429,0.692547919263388
0.102697923950048,0.316062269734793,0.714456896789589,0.680662152622248
0.174097542146083,0.4124596566041,0.714371624841046,0.703180102766418
0.0378100686064121,0.355191790370457,0.75985457360489,0.758378035414829
0.220525111490825,0.621689003156539,0.768524569508099,0.693226354847508
0.201734486574896,0.496229105177106,0.719850583961607,0.768802130952541
0.256173309375489,0.384882359376845,0.785353333026896,0.726593066188072
0.136787636781489,0.419563715639006,0.774063159101488,0.752521678241879
0.237246593594984,0.360084343555846,0.779531518502619,0.7145335664227
0.103265824304698,0.465821537915271,0.726517029817547,0.717732935749671
0.157705277445618,0.402303940732908,0.623738996165151,0.690333017221888
0.0866706852512894,0.245899487136054,0.726005430105417,0.712037824437844
0.141285342364738,0.304341080152119,0.633802884644477,0.804348104270078
0.205150831199073,0.328883094477105,0.756366459331151,0.699314218245161
0.151601720351618,0.498598869762124,0.787048666404382,0.718049196595482
0.188284117960487,0.428921742542423,0.7669257966739,0.722264824497967
0.119461403742747,0.433312738324972,0.78477253516452,0.807996976901275
0.34810916501547,0.616114823470623,0.770797885917009,0.700280410421434
0.264752866748632,0.450323918380893,0.705052450775208,0.757517859138951
0.144802770667121,0.33023321717978,0.712641489039542,0.642263196787438
0.0452468124174307,0.216395998945591,0.672837117912736,0.526275726969561
0.0385175565556174,0.220771724954087,0.64827751715929,0.678859863001639
0.0170164687948655,0.350323602996276,0.727543067753619,0.658392306151384
0.138428524237716,0.318840173234369,0.712808082059969,0.744396072288801
0.219812749956727,0.285285969113457,0.775440004065449,0.704000766901321
0.041450110897594,0.342528224851522,0.803447499155438,0.792262633265902
0.17216485019119,0.433404115974414,0.740385117759743,0.728621853264845
0.0847116743890833,0.376079008878453,0.795401895400119,0.794119850235238
0.348089839361316,0.656758318577552,0.639594896096359,0.678627288581852
0.19872215499396,0.327352296801334,0.709192950121736,0.800467084631958
0.212455111666899,0.438749473519045,0.745849101718613,0.798114955939022
