"aice_nonbreed","aice_arrival","aice_incubation","aice_rearing"
0.236845256035887,0.64984028587762,0.835262090161945,0.766403337471833
0.151253285080404,0.39234197349198,0.811404966850354,0.851713532022889
0.205698683453573,0.639726890943793,0.758457355247167,0.817954148398036
0.209150910372449,0.722336878595939,0.767296504512543,0.851355842691537
0.16050087939118,0.540948882689456,0.824728186189441,0.767667970636924
0.15138136876888,0.633672167351578,0.869399710396588,0.761468329572281
0.125391295067532,0.568345206884273,0.768633745664835,0.709273073870528
0.071324428877524,0.41169199036866,0.784340138007877,0.738995913860719
0.0719822085880733,0.486496550130327,0.816168233908632,0.679903444564789
0.130236876810885,0.628641918232447,0.86040450984279,0.838729329378008
0.213065147889029,0.702909004923204,0.854713452496185,0.756624811418386
0.191329637525068,0.7063667214207,0.843315079828164,0.862897572394837
0.278648959351569,0.70297726262035,0.875487176425723,0.838856131094461
0.25834498666966,0.707389286089432,0.825841456972203,0.786190309860385
0.154250965990332,0.691853131462202,0.848029882852881,0.789341188382896
0.357068984429248,0.819637215646158,0.865604704638655,0.869542650069651
0.343438544391972,0.77821889761868,0.850231212149246,0.871524170473326
0.373081235140749,0.808220023248295,0.862679550299054,0.81735234212805
0.189328581062901,0.713693790199516,0.874429118065182,0.862533638777805
0.263014310638999,0.710379197584835,0.841289161521141,0.841481399143011
0.27370238086285,0.777237205135134,0.878629255260113,0.695976694986757
0.173164331610877,0.698958033620827,0.838595355081349,0.818724655225472
0.267817205755315,0.779133150695104,0.864171147839842,0.782631997807676
0.106824081874949,0.655667438460834,0.854162344108204,0.838915312544373
0.315961232891926,0.858812054412623,0.885983779302778,0.818840035221807
0.262916575188413,0.754572842912989,0.805027132166618,0.828149307149785
0.285211213244084,0.81894557557829,0.881065808503206,0.789862593379893
0.195102992339658,0.650752866308508,0.8617528472438,0.890729217828392
0.299638982897887,0.796863923115649,0.88475349993511,0.861025327341464
0.422042950279173,0.833291060005715,0.87919777301658,0.86554824387385
0.390669925248723,0.82489053872808,0.836032598567766,0.832180345895482
0.254246090943182,0.798827428764777,0.874281535330489,0.790562313506413
0.259828631231088,0.703761820393599,0.87952853236346,0.840108537267995
0.350019453826954,0.824843330620194,0.849231433482977,0.866620654184256
0.543161112469531,0.87462543393889,0.911968954672647,0.850093252908232
0.339456475347753,0.788925013164862,0.871647294986557,0.846553852639083
0.283150117828925,0.815191729589925,0.870936371988202,0.859113144654119
0.297217491906598,0.781599130531202,0.81429243161002,0.815008610345957
0.234897547541704,0.633827393330181,0.846385432725647,0.771479024094562
0.231108234416561,0.664350515091502,0.87846535961858,0.811947127151143
