"aice_nonbreed","aice_arrival","aice_incubation","aice_rearing"
0.133926716970953,0.298428171811059,0.527785039177908,0.544552237300213
0.0437836119284853,0.173195157203612,0.427519105623478,0.517484374204723
0.110267006857337,0.243089712258145,0.513872114962387,0.43321701181835
0.0907300935590226,0.469015870729656,0.651500196936529,0.613619772177026
0.0605148586456735,0.297081171423711,0.572041408067658,0.585675084325396
0.0438924175494331,0.240065904826401,0.600976640883386,0.576789750767161
0.0855085136825753,0.298513486353041,0.647586345085348,0.615326201167178
0.0634344797980879,0.277056875171934,0.670894985494417,0.584497217046973
0.118585455513951,0.262714611992975,0.477668749571308,0.508178882475216
0.0672232769462025,0.301509913352586,0.566618192201867,0.490877187930451
0.11143448849438,0.378416865197196,0.646865214996627,0.368187914485018
0.078282172226308,0.294077127038357,0.619071228979568,0.605787902168381
0.0755950226051398,0.274243816123021,0.507642780279734,0.544903362634836
0.122521203639337,0.30017518239943,0.582415093684309,0.551627954103846
0.0878160460885461,0.323268994884964,0.675794819630899,0.663213808908224
0.129550712946863,0.444027848760868,0.519365352357799,0.580089449514998
0.16464664305231,0.469689265502004,0.634612434909345,0.580847053646221
0.120661355874347,0.340558501476106,0.615305611187825,0.548808122994056
0.137662998663644,0.407109239485878,0.533451155094924,0.576106173687647
0.093335903851318,0.377705135849862,0.67979885042731,0.642429097144015
0.16092380845,0.52351747591728,0.768183785410524,0.628786815858101
0.0755498477530921,0.486628457064844,0.70360893967108,0.524176017973847
0.146107015798494,0.235936240117664,0.512691395103835,0.586737915319532
0.0322206198134661,0.255205196801196,0.489300674289644,0.601263909728947
0.100788792388906,0.313162708410385,0.633125188101015,0.619529596059424
0.118762040480964,0.270171892059115,0.58726148176651,0.555231055341323
0.113779926716713,0.365801994389735,0.630376929833547,0.651402615376193
0.154730849661474,0.302789258337296,0.628575095360416,0.528225804145974
0.042524635889551,0.237319360240647,0.539816803525527,0.559210783476162
0.153237227330092,0.358936244803363,0.542123435555274,0.558259652554257
0.0589976259709026,0.27856252721075,0.487350444608373,0.565033531637854
0.150777631001431,0.383553098346377,0.538088990210017,0.521137009728874
0.0405738916990545,0.319557136379333,0.659830237657847,0.55709339359948
0.0684662201415133,0.329249931279536,0.71330815745701,0.707789930472008
0.215461248712698,0.5310589636065,0.68134673254089,0.658826229366175
0.0963660337346635,0.506216015113321,0.800986146352117,0.649874455543678
0.154152511841024,0.447544728782309,0.632801033536876,0.580322945317092
0.112820768997263,0.427124966366465,0.754206648634897,0.606030062883067
0.149683460512299,0.307227049911444,0.718133843343736,0.664872844132607
0.128884861213707,0.391962588207231,0.545631763659443,0.600656363155104
