342221.91597293+0i,365050.040202576+0i,336861.092652192+0i,350282.876553962+0i,329566.749701794+0i,343719.850248999+0i,318347.255281375+0i,353780.233590839+0i,330373.207028126+0i,341255.552632595+0i,322867.650953598+0i,329982.545186731+0i,337280.392069296+0i,309434.373902821+0i,332883.327618747+0i,339810.909042816+0i,320427.240550465+0i,364677.229600322+0i,321411.505782506+0i,336420.944780095+0i,349580.8268761+0i,377109.197043319+0i,344484.220131926+0i,329239.231109766+0i,348013.719604179+0i,338411.839481634+0i,341956.792808915+0i,347322.023820723+0i,332800.574860031+0i,355489.87909878+0i,326771.004758348+0i,350045.178099164+0i,334375.934798901+0i,333108.693241412+0i,311106.575581987+0i,333721.476300356+0i,349369.382626452+0i,330395.517410008+0i,342961.3995692+0i,339786.179683434+0i,332850.577800031+0i,338126.184154086+0i,338621.051502456+0i,354356.278281239+0i,344675.377037399+0i,355695.668413499+0i,348552.609328987+0i,306749.17154739+0i,333182.075921579+0i,347513.988753362+0i,329190.216173888+0i,340652.142693314+0i,356669.911447741+0i,342373.083653537+0i,346529.901332858+0i,352449.196063062+0i,335419.816868952+0i,328348.670778097+0i,340884.483468032+0i,335959.882565489+0i,338721.132198052+0i,319482.800323233+0i,358778.623463361+0i,347100.55753516+0i,360658.688063018+0i,325546.105803926+0i,332892.574227443+0i,361185.538333884+0i,355411.15772743+0i,349065.114056816+0i,315062.40301627+0i,355802.173469275+0i,336224.378103527+0i,332281.274465151+0i,351730.398950978+0i,319343.541796607+0i,357512.047972075+0i,342012.918982539+0i,353974.223502874+0i,310749.449641045+0i,344589.263203817+0i,340381.801016795+0i,334322.061640191+0i,328455.999498089+0i,344715.91978005+0i,321396.230986923+0i,355055.924633483+0i,294282.134086278+0i,331575.859666397+0i,315981.713504552+0i,348181.23064612+0i,373331.569285252+0i,331457.102788091+0i,342171.364139478+0i,350025.251317581+0i,317711.333452295+0i,327411.849577761+0i,334647.758318675+0i,324572.154721003+0i,362126.915508675+0i
345852.959916032+0i,373457.642201144+0i,349476.924467804+0i,358407.898754839+0i,337029.123399497+0i,340990.139470117+0i,319942.272926491+0i,353454.3246943+0i,337276.856303027+0i,346447.682119408+0i,325039.499684541+0i,336565.970942095+0i,345992.966622814+0i,313765.375295007+0i,336147.11037304+0i,330337.385306355+0i,324554.7820818+0i,367999.84173022+0i,333306.437159876+0i,344108.962225182+0i,350323.721012472+0i,371515.531830655+0i,352757.336080067+0i,328272.465087101+0i,352700.992834825+0i,348953.046780909+0i,351677.332817264+0i,349634.460449714+0i,343477.892765633+0i,352703.789622343+0i,331862.467869946+0i,352090.903872191+0i,337489.671698708+0i,337696.90002552+0i,307964.598338078+0i,331789.37945817+0i,358099.402381956+0i,319737.992665372+0i,339237.797123626+0i,338840.962579685+0i,342199.247269753+0i,332157.984882995+0i,351595.130405831+0i,355141.489027476+0i,345876.998989017+0i,355387.780512475+0i,352895.093345137+0i,310014.20914122+0i,334200.288268498+0i,346970.579677256+0i,335816.269330031+0i,335039.640638849+0i,356948.968302514+0i,337827.497489871+0i,346182.243607788+0i,351227.805648113+0i,338857.827159364+0i,323369.372702565+0i,348572.374808029+0i,336311.90692375+0i,335474.812438441+0i,320014.547010264+0i,372783.398105924+0i,346846.174670361+0i,366778.316499677+0i,332611.537313849+0i,335597.405043267+0i,364565.601131422+0i,359049.119512748+0i,348496.027695827+0i,316367.687671125+0i,351514.749677861+0i,339058.719348427+0i,329790.828451593+0i,354327.664975743+0i,321162.402853425+0i,359873.878479651+0i,348378.068653632+0i,358276.352416806+0i,315259.718983452+0i,345968.098527876+0i,347978.47380621+0i,333773.836243744+0i,331411.764853232+0i,350805.480969477+0i,317631.747074515+0i,359394.826099182+0i,298530.62090584+0i,343502.5931795+0i,320405.387490473+0i,347219.932726257+0i,371498.887885419+0i,337814.928110373+0i,351672.128161694+0i,360654.375781447+0i,319153.898667973+0i,333775.416704009+0i,344616.694196639+0i,327951.506259738+0i,366390.779202754+0i
340265.618742547+0i,374770.048946555+0i,352114.75632626+0i,361620.907849232+0i,341416.989696142+0i,348033.135372757+0i,318998.442895229+0i,360345.11845936+0i,343175.096415653+0i,348599.222071355+0i,329122.769879985+0i,343514.708647177+0i,331139.704531466+0i,315924.334638998+0i,339767.417657266+0i,339527.056312095+0i,324943.603527543+0i,372204.020473592+0i,327877.990583957+0i,345443.02299308+0i,354747.037993469+0i,378909.433264385+0i,358418.389231255+0i,337414.790596125+0i,360185.059064044+0i,349651.912404524+0i,353650.066625883+0i,355227.600273548+0i,341544.483529993+0i,362055.124226313+0i,335685.840334951+0i,358435.020929308+0i,342409.397958459+0i,336907.101242033+0i,310968.77480892+0i,336303.911159641+0i,356423.614168307+0i,324544.699143779+0i,344786.331936035+0i,344126.043198419+0i,337615.012340919+0i,329057.59585019+0i,351927.700769093+0i,365048.17853774+0i,346893.037282608+0i,360963.062026608+0i,360735.374229707+0i,314921.935056283+0i,340228.859449718+0i,347673.906104925+0i,330599.816210921+0i,336839.524583031+0i,359278.787093077+0i,345859.98170942+0i,348737.040906664+0i,356622.627967707+0i,336899.950742897+0i,324964.525941274+0i,349460.7302854+0i,338951.973638752+0i,342320.593353537+0i,330837.334870423+0i,368145.392544404+0i,348217.491460752+0i,373221.604094812+0i,333154.391940688+0i,337875.24461035+0i,366690.025965249+0i,366301.292302677+0i,357286.962511094+0i,319249.618328029+0i,352225.744179027+0i,341139.923218139+0i,330807.006531401+0i,357959.630385514+0i,329269.826033418+0i,371645.109007464+0i,349126.624415118+0i,364174.934771346+0i,322104.193308851+0i,356089.968249995+0i,354134.146982512+0i,337617.478397368+0i,337008.240882705+0i,354820.679521726+0i,321046.272260669+0i,362531.290640841+0i,304516.064949077+0i,333733.756850768+0i,327443.108805392+0i,353022.161306911+0i,378886.796614186+0i,331712.05207897+0i,355564.125144885+0i,364749.045232332+0i,326209.357270989+0i,335884.504741026+0i,345885.422252886+0i,328169.47043439+0i,366149.149337532+0i
332474.297270205+0i,363687.793638812+0i,340083.001394459+0i,359494.216533971+0i,331608.472279967+0i,347314.016731954+0i,321801.805250814+0i,356563.638369467+0i,338412.329807474+0i,348331.205142774+0i,325730.35907218+0i,335289.759369318+0i,338005.034071093+0i,316589.369888636+0i,343522.603291557+0i,330875.069162249+0i,327761.093903954+0i,369206.390950704+0i,324455.579439926+0i,349329.721439583+0i,351090.590299425+0i,370466.017226608+0i,345887.09609762+0i,324592.513286752+0i,342233.779327966+0i,345104.291680397+0i,346323.847620765+0i,352752.065910142+0i,331967.118180743+0i,348907.311530683+0i,333432.631282018+0i,357242.822499837+0i,341109.192483707+0i,344646.183713096+0i,311178.592114709+0i,329501.046294376+0i,347975.5788519+0i,325927.659345652+0i,332602.817003098+0i,335872.2317926+0i,335311.887662988+0i,335268.413908962+0i,349940.162735988+0i,357587.69450222+0i,348932.331785491+0i,353061.757781757+0i,355770.902896481+0i,316751.108499141+0i,329707.396025414+0i,346047.300147865+0i,327327.71068427+0i,338049.209890846+0i,347191.063274244+0i,336996.621778825+0i,347401.100058471+0i,349944.932069275+0i,335841.033831683+0i,321023.534842884+0i,351008.229075163+0i,340299.060743668+0i,340687.551071116+0i,320895.600555976+0i,360568.779951435+0i,353866.112529652+0i,361129.569542468+0i,326452.972698625+0i,336362.132919734+0i,357041.383861735+0i,365775.807080518+0i,342918.611707704+0i,310670.386389747+0i,351415.408282163+0i,332162.262157096+0i,328960.312995451+0i,350948.651631906+0i,322431.31423591+0i,361391.599453367+0i,347532.909942314+0i,358068.224738411+0i,314121.353861069+0i,352440.913897956+0i,346974.782826452+0i,336462.004566837+0i,327201.681897122+0i,350187.625005813+0i,319779.647675675+0i,359068.39209573+0i,298228.421702557+0i,338101.60306307+0i,323443.767485093+0i,354540.339801197+0i,370458.140302827+0i,336979.221118071+0i,347805.245329028+0i,352019.254672654+0i,324236.584609066+0i,335370.188641635+0i,346813.30312991+0i,326085.095663508+0i,367935.501153777+0i
330982.097600022+0i,369454.865485904+0i,335998.963325585+0i,363514.423890228+0i,342324.508463751+0i,345196.691192504+0i,326172.505435638+0i,361607.63438498+0i,344968.129830457+0i,351375.044575437+0i,330414.180584915+0i,337928.4297127+0i,341990.133823563+0i,318440.701497057+0i,333523.645075921+0i,331607.734452184+0i,330867.038214505+0i,370021.428089702+0i,330468.225457019+0i,353874.873700355+0i,358887.334536583+0i,371086.435402734+0i,345208.310355268+0i,334583.565311975+0i,342384.227008867+0i,344512.437051012+0i,357764.34861115+0i,354499.88566229+0i,336977.693057318+0i,354340.203960955+0i,335296.018268187+0i,359083.965207604+0i,347387.316821914+0i,345677.784138132+0i,318298.056088185+0i,330408.208009573+0i,352764.33831726+0i,330503.08764518+0i,341970.923544747+0i,332533.398519398+0i,342960.516359031+0i,332228.090807251+0i,351593.855244491+0i,360474.898637163+0i,355087.303635758+0i,357922.057022835+0i,353326.522709627+0i,316817.827550437+0i,332145.493134076+0i,347532.604821825+0i,331168.913918653+0i,338215.861726607+0i,351991.489238882+0i,335036.676166556+0i,352481.305507433+0i,355433.723481792+0i,345875.141871084+0i,324298.123560384+0i,351188.910539977+0i,340348.766481007+0i,346079.370450367+0i,319769.136037831+0i,368137.388036239+0i,359638.070032709+0i,369009.342415376+0i,326568.781943326+0i,338335.445230582+0i,360682.264712074+0i,365789.414270979+0i,350315.961208534+0i,312767.554422481+0i,357686.222231836+0i,339248.066182929+0i,327126.304031123+0i,354472.374945727+0i,322380.988603186+0i,360779.648712357+0i,350169.536193907+0i,363393.108177442+0i,317492.81338727+0i,355031.908479879+0i,349267.86883929+0i,342177.924813373+0i,341291.935186694+0i,360529.814760443+0i,316703.954242605+0i,359056.167580919+0i,310848.572586213+0i,344223.639285067+0i,319179.45341195+0i,357281.480824699+0i,376955.281213184+0i,341619.112954009+0i,351053.062349265+0i,354767.857714114+0i,332331.893881636+0i,338802.059974684+0i,350691.51635129+0i,322764.107164179+0i,373009.223870461+0i
335483.958817011+0i,373865.75157942+0i,336314.139460217+0i,349072.984361496+0i,337513.976131294+0i,342659.654523177+0i,324762.482569134+0i,361248.689710985+0i,338287.922256206+0i,356219.34836752+0i,327411.880928989+0i,335009.579317439+0i,337709.615365663+0i,317946.609677157+0i,335468.281036755+0i,329102.67646505+0i,330578.473358607+0i,363898.717579812+0i,326089.28326396+0i,348731.690432178+0i,357265.251252154+0i,368979.678800812+0i,345493.289368935+0i,335497.819630261+0i,348648.097818472+0i,347619.951200988+0i,365250.686977522+0i,352638.142596802+0i,333446.153948526+0i,359258.495441651+0i,336826.310040627+0i,358649.791437848+0i,346463.494645161+0i,341219.317281484+0i,320152.374032474+0i,332724.375747244+0i,359188.157464274+0i,332724.455023831+0i,331835.667388143+0i,330323.509836437+0i,338301.246808+0i,327736.780797761+0i,354190.974925521+0i,353338.132702437+0i,356089.782013402+0i,357136.022044489+0i,360415.567557551+0i,327795.444389498+0i,327068.723068316+0i,343543.032860548+0i,335883.951108628+0i,340938.921874763+0i,359506.174574655+0i,337340.770975926+0i,343808.826845348+0i,357758.396819116+0i,344379.387922351+0i,328495.664102109+0i,352889.56778818+0i,348842.994171636+0i,347663.925828131+0i,319954.744837144+0i,365974.379128812+0i,355306.601863504+0i,366885.376093892+0i,323772.855000546+0i,337569.571514637+0i,360088.763593137+0i,370343.65655658+0i,351246.678218675+0i,317358.650993449+0i,357333.445819822+0i,340272.361579642+0i,333544.254056176+0i,360915.177744272+0i,324097.221325586+0i,361454.356976258+0i,353430.741919161+0i,365669.51398827+0i,313479.604591752+0i,348551.289272506+0i,351493.133084244+0i,345959.416155437+0i,334339.73556009+0i,357648.088279053+0i,317119.004068888+0i,358349.178107696+0i,304118.954403775+0i,348373.7843678+0i,323601.136154437+0i,358239.594434578+0i,375776.380382985+0i,341692.911992117+0i,349631.970863169+0i,357451.028689037+0i,324862.444278453+0i,344269.313123695+0i,351723.744015917+0i,326440.606482529+0i,374607.065626586+0i
328940.267070873+0i,375685.964848984+0i,338593.888153501+0i,351960.146969747+0i,333487.992087228+0i,343835.506142597+0i,329577.710277525+0i,361369.227856355+0i,331471.586792435+0i,355580.793759028+0i,329667.472255231+0i,332871.816137986+0i,335875.121880933+0i,309713.35615092+0i,340817.996136004+0i,328886.549485711+0i,339727.431960401+0i,363274.516822056+0i,326526.185601493+0i,348052.609220591+0i,363499.009950486+0i,368820.15200012+0i,339432.028212982+0i,324135.146702443+0i,348880.535825851+0i,343585.700338838+0i,373287.221971384+0i,349162.708507239+0i,331316.191953474+0i,363937.832574982+0i,324599.034705171+0i,346091.480457126+0i,344899.909195808+0i,349401.347233486+0i,315241.111032166+0i,335489.880917953+0i,347600.67540541+0i,328226.054175203+0i,330111.095968952+0i,326799.945591052+0i,341865.769302577+0i,331057.871567119+0i,345182.160447352+0i,357339.499680005+0i,357385.373818683+0i,352848.883557363+0i,350482.638890534+0i,319925.253644171+0i,329200.031211498+0i,345321.939132628+0i,338427.400233134+0i,337266.016694119+0i,356194.14067238+0i,334476.483426857+0i,347393.80950824+0i,353871.338620685+0i,348234.137794657+0i,320454.235820481+0i,349849.832460359+0i,346855.097388352+0i,340308.981131495+0i,325370.566744771+0i,367137.255622012+0i,356917.98730142+0i,364765.34906469+0i,327620.673249031+0i,333442.903046151+0i,356014.028829959+0i,375210.526037077+0i,352054.296950853+0i,317534.056998222+0i,357859.325141304+0i,342769.186822508+0i,333060.473944918+0i,357834.364880075+0i,325476.88985822+0i,357669.435059349+0i,347898.272204336+0i,366986.935651627+0i,308860.502987954+0i,346095.263389836+0i,348323.719808945+0i,332703.387512242+0i,335235.327256456+0i,356654.65748336+0i,313397.343575412+0i,350612.808388202+0i,306414.913882211+0i,346328.674858615+0i,321102.697941257+0i,355113.157830903+0i,373493.245465455+0i,338354.070459853+0i,348336.079798247+0i,351209.989565328+0i,327427.620592202+0i,346544.799021915+0i,355230.53777897+0i,319222.213413548+0i,373106.392255807+0i
329767.820105521+0i,378415.694012206+0i,340245.195748082+0i,364903.242085721+0i,337904.824748723+0i,347591.845443888+0i,331768.571807397+0i,365377.567372953+0i,333222.529992969+0i,359884.641474862+0i,339767.650567641+0i,337985.865630199+0i,335322.095068798+0i,316747.90025935+0i,339514.547408277+0i,332318.0556221+0i,342012.916444134+0i,365118.327763217+0i,330361.697652748+0i,355469.269614046+0i,365693.515044586+0i,370444.809716671+0i,348925.788817221+0i,327839.436172404+0i,339532.439368416+0i,348265.535730521+0i,377829.725339971+0i,358177.890927957+0i,339082.020610421+0i,364828.195862313+0i,334291.437457497+0i,351233.867799965+0i,341796.298374178+0i,350431.977131799+0i,317981.304306342+0i,338023.964298912+0i,356260.648813711+0i,334833.158905239+0i,336025.789445965+0i,338552.63771864+0i,344545.158295361+0i,331351.630467968+0i,348552.405585011+0i,363570.540315462+0i,364107.119523395+0i,360076.42220648+0i,360046.407805279+0i,324890.330526638+0i,333483.620718432+0i,348680.722466213+0i,341781.721918304+0i,340363.84975987+0i,356466.102995283+0i,339562.142081457+0i,349477.417473254+0i,359274.767236846+0i,354804.127531285+0i,322500.844291815+0i,347900.207561144+0i,351921.728714951+0i,344394.924981461+0i,329943.817293988+0i,367591.110906372+0i,360319.581782521+0i,368914.067461006+0i,331691.008055607+0i,341627.816222313+0i,356806.291039437+0i,370974.633078548+0i,354797.099927583+0i,319149.348598991+0i,364119.002766337+0i,350191.409375424+0i,335923.558066646+0i,363097.969719387+0i,329217.00878077+0i,360547.636642674+0i,357709.339171058+0i,374527.955419708+0i,316667.640989812+0i,351205.800081132+0i,358273.915671778+0i,331771.118116336+0i,339962.502780355+0i,359819.650492907+0i,313307.168316978+0i,347866.158621699+0i,314354.49248391+0i,355566.550212923+0i,324069.03884777+0i,364641.10657415+0i,373881.998107851+0i,341242.989621992+0i,349340.828074688+0i,349987.375430424+0i,331211.546880493+0i,346483.143235728+0i,358137.909969797+0i,319102.656877804+0i,375683.775668738+0i
332446.910702596+0i,369363.538506126+0i,336183.848100352+0i,368107.74305038+0i,338671.463348618+0i,350145.278846809+0i,334733.759462552+0i,355611.442009405+0i,327070.268938805+0i,354790.471818594+0i,339381.592416001+0i,338925.381998211+0i,335028.30362695+0i,311100.093154039+0i,344969.746359892+0i,324634.969679894+0i,346518.369696722+0i,365749.801428926+0i,331249.760696422+0i,351441.976053201+0i,367447.030292154+0i,375386.40748755+0i,349366.486522946+0i,333809.204702189+0i,348511.402658962+0i,348686.941204261+0i,374127.947886818+0i,361666.614087711+0i,337469.583682239+0i,365262.450990077+0i,330961.057559555+0i,353243.372811007+0i,345651.302843065+0i,342207.208837675+0i,313536.175578753+0i,334200.092860633+0i,357204.06416363+0i,340609.333325333+0i,333801.270703963+0i,340808.251730818+0i,339189.157037394+0i,339770.91990522+0i,355109.167727242+0i,363481.867235668+0i,360952.888206129+0i,352851.142401828+0i,365363.939093242+0i,326444.634328068+0i,337109.059401032+0i,351178.097775175+0i,337003.16579454+0i,343491.039352109+0i,356135.593599143+0i,340449.059283296+0i,353969.233856481+0i,359208.407047035+0i,357356.264920078+0i,324507.66585117+0i,352601.681997143+0i,357293.983035934+0i,340911.184579137+0i,330070.655500015+0i,373247.851135627+0i,359983.917638422+0i,370210.872299672+0i,336723.523690396+0i,336389.310204081+0i,355651.426802275+0i,374931.379316579+0i,352216.771138615+0i,316576.001886675+0i,365237.270497087+0i,346416.306130986+0i,337887.181882081+0i,360633.360155651+0i,330668.451915064+0i,362412.28850904+0i,360753.058101769+0i,376884.166664148+0i,320576.660472254+0i,354617.896751771+0i,357085.718058926+0i,335926.58454401+0i,340109.216687934+0i,365990.722036798+0i,310669.897080644+0i,350340.179296515+0i,314988.711386003+0i,346619.431164332+0i,326252.1218865+0i,364962.682394058+0i,371210.24184762+0i,341796.789703169+0i,340030.929301788+0i,349722.213540603+0i,328232.459825407+0i,347149.817724678+0i,363385.313685137+0i,321315.29934407+0i,375015.353811861+0i
335688.305838732+0i,375013.295470364+0i,345676.151401052+0i,370261.681195282+0i,338718.017747091+0i,350225.327175022+0i,334719.121211637+0i,353638.314906379+0i,327225.979967754+0i,361078.601999293+0i,340670.402122868+0i,340706.663902902+0i,331327.112872839+0i,322373.107767931+0i,335810.947433402+0i,325302.851336027+0i,353748.155444655+0i,360249.789535002+0i,329239.83795202+0i,352001.625815675+0i,368297.890299515+0i,367877.182189181+0i,357717.467529508+0i,337556.252455048+0i,354019.326384845+0i,354433.685894217+0i,377412.331356764+0i,364381.829118947+0i,339170.658257783+0i,363487.906905506+0i,331148.799846087+0i,347867.355327825+0i,353037.283046665+0i,341426.96529488+0i,312914.375483514+0i,343444.974186446+0i,358328.653290117+0i,338934.00244491+0i,339391.051784466+0i,341482.91343491+0i,339762.016251841+0i,336696.360354856+0i,353718.247065191+0i,369255.144288968+0i,369045.144017837+0i,357940.899961163+0i,366007.101301476+0i,324852.90112485+0i,343911.629592218+0i,345787.717893323+0i,332494.036404619+0i,347465.919744219+0i,360948.223781289+0i,344649.578310465+0i,356855.089289031+0i,354335.019558369+0i,355094.023517364+0i,321787.612147951+0i,350733.906071874+0i,358853.067211359+0i,340119.596832492+0i,337768.127453272+0i,370949.710529177+0i,361597.357895378+0i,379240.002476344+0i,337540.191501917+0i,340603.592562886+0i,361383.897924827+0i,371708.06837074+0i,348366.886876482+0i,318423.354943522+0i,373869.446686452+0i,356203.921464834+0i,338230.016288585+0i,369540.349650113+0i,337997.538758398+0i,364307.256197605+0i,360822.332388112+0i,383361.112184598+0i,317079.955246937+0i,361819.27289917+0i,361804.700339148+0i,331690.395749882+0i,342503.781629414+0i,366997.627690501+0i,313756.19766391+0i,355391.695695998+0i,319024.838721216+0i,344790.564997123+0i,335569.098622796+0i,366398.093633218+0i,371999.200934473+0i,342905.240151592+0i,348759.85845049+0i,353990.421621922+0i,332167.382130154+0i,351198.753930547+0i,363656.454619802+0i,322597.059843007+0i,377911.452663108+0i
333793.270927392+0i,371033.62420139+0i,349104.131851685+0i,368054.905569581+0i,343394.782625262+0i,346274.631443297+0i,331956.642800434+0i,356913.94166555+0i,330116.61598854+0i,347702.853771898+0i,340462.327740394+0i,338431.027559187+0i,328492.141751723+0i,312409.715374217+0i,333953.971507245+0i,325066.240079571+0i,354563.027451755+0i,359643.492888354+0i,331126.560166255+0i,353055.537887808+0i,359122.88035696+0i,365558.264784953+0i,349274.35278103+0i,335381.681659742+0i,349848.465512429+0i,348739.863631409+0i,371902.779230127+0i,361011.352399324+0i,336848.319725891+0i,357033.242201689+0i,330474.978996122+0i,349777.854004971+0i,343823.985203481+0i,339530.799574956+0i,316767.716074552+0i,329126.915625519+0i,354594.550037043+0i,343857.72345269+0i,343340.722376485+0i,341306.941268884+0i,338075.570401239+0i,340096.101585979+0i,342997.8417974+0i,360860.734593374+0i,375594.178720228+0i,357611.661671218+0i,364749.378919998+0i,321564.17190214+0i,346286.891224019+0i,345342.617539351+0i,330921.273997833+0i,339384.860976105+0i,361738.325370941+0i,342842.344215792+0i,352768.13053849+0i,358743.406491653+0i,353704.966706521+0i,320938.936445595+0i,339044.724194745+0i,361242.145749425+0i,337330.772652048+0i,334361.793185911+0i,367857.670302254+0i,362112.374866288+0i,372671.529713245+0i,337966.508494357+0i,340948.479015876+0i,358629.392010818+0i,372428.667128476+0i,346317.864408738+0i,312417.18310575+0i,368066.691088816+0i,349378.241030512+0i,341139.582751113+0i,361649.697614466+0i,335236.618387986+0i,361119.975149297+0i,359985.308502114+0i,379543.679317877+0i,308295.016647879+0i,358118.965086793+0i,359272.684038628+0i,331048.476240186+0i,335618.992000143+0i,365207.388835403+0i,304528.464018604+0i,352962.896419601+0i,321222.165806031+0i,346717.475262236+0i,336064.79448849+0i,370061.571315402+0i,373515.952621551+0i,352940.208335329+0i,346338.014184+0i,351400.70502158+0i,334358.443218561+0i,352763.983715618+0i,360947.865019657+0i,320382.865618533+0i,369717.536967432+0i
338602.000990748+0i,367266.165075935+0i,355804.574952246+0i,372793.063401649+0i,345195.48297026+0i,356840.214228345+0i,342162.963870951+0i,354914.81570137+0i,335191.164539793+0i,347632.34066309+0i,343345.982295373+0i,339204.784763886+0i,329825.03907479+0i,314586.449658362+0i,338849.152228631+0i,330762.610834947+0i,350350.164918486+0i,361147.838142288+0i,334785.167038175+0i,351262.893990184+0i,361626.679666572+0i,372969.282885298+0i,353273.398102564+0i,339256.559322818+0i,353269.151069605+0i,355864.506387877+0i,376054.15408555+0i,370805.522052387+0i,339879.122695858+0i,361907.163288682+0i,329147.470612381+0i,355531.651807606+0i,347012.636025072+0i,338425.746405049+0i,313378.079395777+0i,334583.083422273+0i,361110.863207104+0i,340873.429244049+0i,340385.255960244+0i,344223.185486625+0i,340266.629997177+0i,342209.420753905+0i,348633.087935903+0i,361314.752625555+0i,363531.181794776+0i,358981.670287735+0i,362937.131383339+0i,319373.121154635+0i,347527.726360127+0i,346424.256275927+0i,336495.054605464+0i,340727.113663802+0i,359423.550419969+0i,344325.725052229+0i,360127.345306818+0i,354269.051224309+0i,347965.631602344+0i,321590.528709618+0i,345219.044487258+0i,352352.164507263+0i,344794.476228876+0i,330712.47326481+0i,371353.428267968+0i,366416.951647757+0i,371343.091509754+0i,337619.323330026+0i,338131.779789751+0i,366482.393013831+0i,365543.68620105+0i,355535.756770225+0i,317617.367745491+0i,378190.308885573+0i,356793.803979552+0i,337465.157600674+0i,373499.453443348+0i,339647.909430204+0i,361263.005502289+0i,360879.174986812+0i,389765.332362279+0i,314024.742005538+0i,363149.096899242+0i,363176.334127105+0i,329146.445545875+0i,334402.268745544+0i,366478.986073253+0i,306193.466796806+0i,356147.291985406+0i,320255.388254882+0i,345296.543892075+0i,332764.485975119+0i,371265.725811161+0i,368567.244294705+0i,356504.442355552+0i,347863.995282349+0i,353059.305530868+0i,325645.432885359+0i,351230.88793692+0i,365145.231558719+0i,327114.512753032+0i,375684.465222619+0i
330692.755306201+0i,371109.063115431+0i,355153.293690261+0i,364916.58776869+0i,351861.626917223+0i,354147.052696779+0i,339817.092566595+0i,349202.182503754+0i,328334.54642493+0i,352217.341910307+0i,343045.458520099+0i,347378.120032673+0i,325123.800071583+0i,312590.934863044+0i,333212.080344529+0i,327448.108972196+0i,354069.794426934+0i,362109.479279751+0i,330209.234192802+0i,357608.709638723+0i,360720.266334714+0i,371463.831370122+0i,353386.418972352+0i,342360.07285746+0i,360472.757743238+0i,349977.358818951+0i,378725.386220801+0i,366475.747635897+0i,336417.325556885+0i,358237.480560044+0i,335093.033144886+0i,354337.567211851+0i,343879.933096922+0i,350273.77307966+0i,312620.947551857+0i,331835.496779528+0i,352506.266532334+0i,347210.782717065+0i,342187.36031161+0i,342123.275197814+0i,346060.405745343+0i,344235.679068489+0i,347946.036329486+0i,367141.872984814+0i,369756.730189961+0i,359815.116456051+0i,369220.469409726+0i,313646.409753703+0i,346778.741564841+0i,341086.739809825+0i,341184.378694657+0i,346259.70115386+0i,366141.335121716+0i,339396.692881368+0i,348758.915276181+0i,356444.729686504+0i,345729.7040895+0i,324541.806889229+0i,341735.350227132+0i,358375.328804793+0i,341364.281534599+0i,338001.295752313+0i,369540.817067016+0i,366583.956648872+0i,378325.728899898+0i,341547.206191067+0i,331358.52795859+0i,366841.72070966+0i,372802.299448071+0i,353824.154237039+0i,320896.38488814+0i,374267.879634283+0i,354703.668760107+0i,339458.182028186+0i,378195.115369587+0i,340223.2294107+0i,357694.585091483+0i,357723.769185859+0i,394446.629699418+0i,313950.546468388+0i,361867.388048457+0i,366806.406654779+0i,332382.776511619+0i,340862.619861278+0i,371927.393334193+0i,303642.213459106+0i,355763.070850307+0i,324767.873894341+0i,344270.228917404+0i,332105.753011422+0i,371426.71599737+0i,378193.290124337+0i,354804.134458019+0i,346305.540251853+0i,359472.366932138+0i,332270.076323139+0i,350837.660632915+0i,369051.206274865+0i,327896.940566644+0i,373937.016704208+0i
330364.254636329+0i,370918.989435431+0i,355525.601352101+0i,367920.997712916+0i,350631.901896738+0i,352704.250798264+0i,338237.815907307+0i,345479.159387832+0i,331855.002121509+0i,348572.5129415+0i,348747.368491674+0i,339037.716874808+0i,335419.940342844+0i,308673.725314175+0i,330554.783510136+0i,329903.348103548+0i,351392.875508405+0i,358419.543751876+0i,333766.916360347+0i,357996.921315891+0i,362188.690206704+0i,371275.936446504+0i,352240.042004791+0i,330826.68649708+0i,360735.964527278+0i,341968.876932107+0i,374911.261446169+0i,370493.169512215+0i,339307.301801567+0i,359455.254012903+0i,334078.583307433+0i,354731.151486481+0i,347825.74889401+0i,353125.314998979+0i,318082.146314041+0i,332243.543904589+0i,350396.142275054+0i,345272.603867956+0i,335250.423174563+0i,343132.688268887+0i,349221.69624865+0i,344442.6061503+0i,338439.039231128+0i,370037.036247165+0i,370583.366537713+0i,354656.366236986+0i,358712.484650318+0i,319090.745802106+0i,347644.790147408+0i,341438.302775233+0i,335593.424823451+0i,347056.317716864+0i,361420.41575412+0i,340984.770932914+0i,344844.397997443+0i,359165.851635797+0i,350614.796150261+0i,323623.879943722+0i,342134.051043499+0i,360986.01522814+0i,343149.554619142+0i,335017.197797709+0i,372882.926556523+0i,364272.816985714+0i,359322.065789256+0i,342588.126012404+0i,339843.254023134+0i,364235.58178906+0i,371347.073807185+0i,347798.404461263+0i,328626.062205191+0i,381649.922430557+0i,352948.428557907+0i,335377.039032524+0i,382051.773488743+0i,346300.50214053+0i,360789.956233688+0i,358803.075427146+0i,387621.487719383+0i,303457.940694674+0i,360604.717545485+0i,361082.670029495+0i,331324.041150475+0i,348827.697635602+0i,366939.796472018+0i,309878.207398687+0i,359599.1211578+0i,319124.195541222+0i,338390.371620802+0i,335750.051203974+0i,369062.087969703+0i,376236.99454618+0i,354333.358552743+0i,341777.477823282+0i,366278.739086118+0i,329530.287717316+0i,354812.511693095+0i,363338.373330804+0i,324424.664275924+0i,370712.891173601+0i
