322230.581880682,348522.533916287,303458.518654119,316591.909777083,309635.993006305,359803.798090741,301581.716646297,316096.79505131,352445.851684332,315375.434038097,286567.034745489,327453.369868269,349300.375301871,329597.8672972,328492.330396805,362474.383809548,370545.639518529,357052.288477743,389004.613208283,407394.487102596,357869.435164787,398630.845316175,348072.12529518,300636.869941174,292571.065061485,359686.406619264,329729.290716046,311007.764379072,328879.761607489,321708.523510424,301285.051065611,319774.1496417,286370.751770651,338799.155833129,308878.478643259,345776.064033899,351579.927005757,313912.860864526,296410.328977717,338585.935117452,348614.810943789,401746.310602417,327273.661139843,317754.881099354,331550.4526963,295992.395308558,306401.499609617,330697.632456987,326314.830492681,331254.539792432,311131.543848706,338800.214770447,324625.845487102,354020.518568302,292640.475394499,304615.650865222,279653.601796557,313825.798997515,370046.547672501,336803.072031048,317372.63798985,311195.499573951,324197.751790199,400589.256477941,306284.453037067,308223.669708258,376255.824250649,342821.056831028,314383.66035389,332232.027908476,278235.901132037,335241.978435817,316444.460264589,325852.772751493,394522.702816455,325661.203972663,312079.451296304,321276.557146749,306902.2101306,350440.263007297,327554.854040236,342247.357953487,340691.172939486,343150.096208168,323531.367869439,307864.672760563,328160.120982289,300207.745764286,320307.235031001,332597.031730346,335515.478107637,313323.051849291,316488.541164423,326984.72729113,299233.719244483,293531.328228228,324927.851495216,339839.565014542,306769.876288914,300482.521089143
342029.018016576,326067.051998807,287810.603149292,328239.204520539,310329.403040145,322629.462879518,303220.431725167,306271.783304117,338859.379049143,321098.975030623,279743.267440228,319975.48208862,327589.310539975,336693.816235353,317846.117929286,355705.974906871,349481.409717284,343143.023121196,363049.062254844,396463.842514637,360582.452961899,379893.091624141,345238.078380524,302828.743199038,296432.388354545,359420.688476746,315889.854281097,295761.735371964,320930.433612576,326736.567938592,298693.846785262,331341.379550441,278389.510872582,295560.469123291,294843.226073763,351691.575793245,338851.76300122,311677.505738382,297904.380197244,309297.910217894,339015.824467104,375517.71579412,316838.050828072,306608.004857942,322863.032768495,293921.210636863,296740.148794505,314923.140835946,314463.200669264,323333.475638235,312146.254557584,341639.763923199,331320.314112381,363073.090521956,292413.132562664,317182.297567878,291085.865837796,318956.956306002,380690.797820352,335456.441145782,334874.130892537,312425.02545057,337371.502378599,405805.291987043,318881.012294723,303529.269148927,368864.059362971,340636.74130696,318655.806487843,326640.357856466,282719.856878032,321362.230932991,304443.404735011,335174.692559502,385273.019357698,326411.101817578,324025.375568359,317457.707123475,300281.643377044,341127.319628498,340480.72783472,340867.967345196,338974.126844224,336148.657100903,319629.806360289,316246.864467587,326262.324868115,291510.77608953,317876.010322722,342027.009470032,336369.354966022,312719.683823312,308689.515385269,336896.872711809,292287.239318611,296210.914189727,324890.924465295,336209.623595784,309806.535369046,297094.496733213
322154.993404682,311088.33755534,297553.319585649,311211.436224948,319422.909333583,334559.567696617,314876.327016494,301762.429186888,353875.010871092,307698.266612859,280023.570014282,317807.663966236,344825.919725158,318620.479989255,313465.388687742,349527.903537761,348096.581675081,367584.259986763,359626.702635259,409387.504023152,362373.855366367,401348.926638092,331495.09801288,293606.086164194,284815.491707673,358780.245039647,311819.316568945,326211.076764988,319157.840234995,322447.288544694,313550.504764558,336395.82305889,301905.514099038,304423.1136618,303971.843293311,350521.856003534,331893.817843223,306586.808977043,302316.682719272,325377.952710271,337913.004087743,359356.662056162,316432.633731701,316621.53054663,326708.832331155,290579.58309692,303212.76833744,320558.74592007,329515.435737087,324532.120490274,303556.839934504,365682.941820297,321342.658211238,334993.352582357,291875.26815185,299021.930294097,286670.582794106,331681.219856968,363244.242707543,339187.847890504,316272.802347875,314325.302941765,332805.399829095,406830.987398749,322891.815376559,289336.949072161,357982.444300713,339361.703086547,344271.627063356,345683.223546634,274312.022727884,331479.523893479,317708.997922518,326520.277995689,373439.271251978,319935.131582217,312442.661447448,324414.433258001,297153.706272563,320526.657905103,349055.913027363,343202.613071267,338950.22993922,341047.120697025,315913.580153866,313178.972015746,354796.571407628,308321.157937207,302342.296491551,338308.899469007,329021.160630307,309494.58314078,317801.768752274,318938.026740077,278139.848548083,285443.015239413,308652.821161608,321899.612882611,312183.886247541,298024.435868381
351537.857463595,325721.250786879,282280.193032076,314959.590571583,312088.378862851,344572.102189753,304926.961802884,297078.29287074,347677.886358381,304892.382263181,281227.054947646,330903.706963653,325261.9262787,317434.233114779,312136.440622738,347590.91746669,352008.862857539,369278.364958094,377381.608251944,406862.835276387,388915.980907101,394334.142470466,333261.301959596,306991.915087125,291615.884021618,360914.562641413,330555.305262718,303212.380141988,329126.490000846,312229.537253594,313428.687220145,331010.707240288,282305.371095451,315279.172646977,304980.852314389,365337.212710432,345029.258847517,319802.008569852,318357.55738401,314905.516457511,343378.151316347,386683.944185357,320974.580083504,318967.747664696,361267.742178954,301752.179245524,303326.396583179,318864.098865749,322208.209956618,330354.797660091,298985.595694627,328179.925223562,325101.977450351,329929.786061821,288711.102260157,318746.981074878,290070.131676329,327117.303297606,363850.690684965,323784.711455023,326080.352490543,300136.578197303,329813.96812292,404056.718170151,336273.295632019,286111.357207731,379279.311120494,337706.430801711,319508.682498726,336275.226230808,277024.59840368,310990.888725483,307683.923414859,334839.272505368,369115.443725086,316069.707919454,326028.831408943,333535.970223991,314093.190049366,339050.32200975,341729.614553209,342230.464666944,338580.617513495,357595.630116523,361425.323581813,318537.038614658,344591.878296486,301127.094369942,313301.420875119,334014.588923808,334363.443541267,324052.643008887,321945.574292759,336010.100661477,287631.973447485,293773.141505397,319051.858190348,319590.92869505,312314.784352612,294161.538389924
328328.26866856,308554.791015041,285809.258606611,330641.344244654,307443.107904779,334494.267530431,313760.043863593,294713.451083525,346050.271367545,317214.240859213,286914.174755941,316781.446719143,323505.767277844,334888.151812378,317193.268423793,353954.537076636,357859.706559085,360812.050132111,373704.420848317,385914.230826381,395805.877021222,397792.966793022,357911.427643344,306852.859153104,307880.183943933,366376.737694755,317406.457299993,306749.517668112,323686.672027172,314043.169800276,303085.728990327,334188.275517046,294689.730251274,303571.212487472,300031.655308661,354352.328159606,323787.120069803,311763.049503786,311163.530342023,309574.330504473,346658.804216303,385820.292811995,311843.822813936,345866.615023925,339340.220307102,302982.130201112,309310.622667914,316783.717836869,320077.005169526,322995.124950835,311791.207930024,327124.382051675,327627.750737734,343370.194549381,291621.828919862,322304.072220544,280470.155521759,326637.732312536,371888.732180901,351044.58918441,336342.830495515,306801.130719642,328505.659366807,402656.675567522,318982.249349781,300896.550655983,370095.845493941,342504.87174015,324153.126612111,330483.690387833,270297.445922907,321171.395526221,307315.983890711,322522.973180815,381803.571301467,321180.678491047,321888.63150987,315191.178413124,297431.918780566,326489.802025087,342576.202418212,344383.180171735,347607.981172885,344086.079715107,339525.447449357,312924.443406246,341219.278635308,303613.776614346,309094.372147822,357451.575730883,326974.747558081,304414.16584847,320946.77408328,334190.602774363,289892.954998667,296055.7440089,334370.535942786,324013.554807589,304567.954690498,309748.992164214
339881.752023477,309037.022610065,288645.400548294,315211.846523728,306313.686683764,339058.61498823,318557.709638112,300810.528403552,356283.54744726,316035.746665602,292327.345547386,318420.311412686,321568.402147142,341056.850368638,302307.274778916,362057.318524091,361749.094093514,349373.86891141,358158.422721156,413132.896131355,349789.910549636,395290.170040275,334233.161096252,291913.753574607,287844.793489589,349772.715567794,336180.784116356,300735.073294458,327613.203755744,318313.10396255,294091.479664971,335493.359786999,290469.185157084,311154.629773231,317247.064723268,342943.725709481,326473.441968793,301469.149408885,302255.856716086,330140.443805521,331438.025468113,392576.943518322,318625.761646644,331370.531155457,339337.204581101,297137.539947976,303814.301567127,313814.497784933,326870.429551352,330436.855256889,308859.648691273,339744.488612918,327033.672918711,343552.127134321,292145.040822248,318825.957692872,294983.14083398,321055.46228349,358507.135804124,342605.373228674,316244.252816407,318589.45153114,314068.116006861,413123.721565041,313000.345682921,303829.253870448,349183.641610734,341836.858711022,319574.617519707,346593.856613136,270025.59640775,333422.496538022,320338.470642074,317305.794820827,381414.44875349,318567.784341882,295623.38317626,312394.20769672,300913.925794346,328265.721925826,330286.136613043,334146.877358141,345902.833485519,355605.220301318,322625.821048364,309402.270226086,343177.335654114,305408.348786101,310679.535894587,340118.519267911,325169.433061798,300799.49569411,317955.131309308,329712.540643724,278638.479753798,295198.867086439,314217.954691191,344293.39693156,312595.921362505,292753.905229263
334770.699746321,318493.926828826,282054.796771163,305429.454086361,319432.473423341,335599.735179918,301577.149156542,287251.027404954,348294.638912539,318661.334455781,291330.493692756,314828.232571635,327097.401192851,342067.488063802,322137.653923852,341791.443108125,358149.895248388,355899.822431013,360282.522908931,418600.984408202,366575.445008167,389879.762191064,354828.934863933,291186.087709073,287201.329480649,354687.262209065,314348.242535126,298366.975469202,327589.21114541,305810.902237062,298588.909733057,319223.206630906,280223.934412559,312965.984008767,296320.049286747,360107.835467564,360866.597130376,303978.9914539,301876.846445649,307621.412335318,354579.482894747,383922.796186117,335075.025490308,303795.743830469,332469.644193804,299354.136741636,314533.578569597,336001.693040686,326744.963619368,332726.2539048,301451.566648672,317379.256471105,322892.61520027,356328.407078631,293621.289919519,309081.870407943,290171.018806732,306917.57258581,363692.860270481,325868.907320992,328084.039055632,310327.955344365,319424.565803767,399577.466825488,312933.84307587,286599.12673003,349686.592094691,337584.663138104,316941.654769411,316016.368402366,271821.679175479,345306.006761333,330112.035338529,319191.690728303,425357.395285672,332129.193391261,320867.734181382,312023.391379699,303909.582694019,334759.346880447,353336.546508299,336639.49176288,340154.822594571,344513.60817922,329680.335221118,302248.841005377,348390.710870381,280621.966817108,304610.648989262,343238.381692483,320560.684031752,302414.761143299,304541.458814824,315460.402935137,269761.28542466,300122.095421345,318427.55911149,346023.584576898,300033.418321307,299605.770558919
319948.292651344,307487.856418466,289274.199568039,309597.546237442,306687.036321467,348652.833995047,299121.131259683,291880.441206706,337954.496720222,308549.210448547,281343.659274312,320854.359503813,317219.357388257,351307.928539107,306409.006355338,338469.625337459,346070.316560854,343556.800863264,371151.961424104,395735.727652162,376841.895058082,385465.464980407,333970.501724444,293429.26910813,296920.150368535,350504.716261114,330757.839129569,305038.050711032,309012.963125337,308620.825091451,295431.506098533,322174.35333053,284228.192122165,301085.954109224,309821.29912452,352808.697282175,335710.607656578,296541.784523822,294287.191575606,326877.499035626,334718.494915856,396202.849042072,319520.752599185,322908.84851664,327671.591059184,297221.983933937,290136.321137798,330962.330072326,328548.38828271,315313.736330981,301096.945439364,346892.166752227,320790.518971292,341908.987368885,290311.132875978,311039.653359727,297214.768214019,306130.130551301,369924.074944194,347720.058696611,320033.511872508,300247.81909457,323455.117860801,386361.747291712,317952.815495469,293357.03715301,361907.476048521,333178.585229645,322872.017039069,320349.279260817,280651.932228354,321322.429294753,327326.809602439,314487.633354596,398255.280499887,310964.981586859,297326.82347349,308585.395456738,302840.136849775,328616.920607065,334406.307148756,331486.937336775,328705.353665135,348999.711813107,330463.570016838,336923.076410817,333063.041934762,295123.163123527,307735.513289907,341887.371737218,328121.674967681,306121.269687343,310584.410651004,305072.425793375,281010.710320599,289364.734609506,318771.031914347,340637.764912652,312596.570360984,296367.20775182
324248.521793512,312542.978380794,286108.913194633,319001.101868738,303731.600894733,344058.575857218,290807.806343996,296849.366849291,347968.294743478,327700.831779544,286267.602350217,325205.725048326,335121.077879976,347372.835515987,319889.769404848,343052.858507059,353980.408514748,340346.188866423,365326.025555412,407919.519959813,360811.218971378,384056.609060079,332883.219282969,292553.753623803,289242.390125779,356165.41851632,300693.519105052,298031.20856101,314498.227893701,325693.989957184,303502.374298411,303419.852865535,282898.461654129,314637.351351573,300637.672906381,341487.975689317,334538.189489914,303503.389954965,287863.750696489,304086.302885431,342589.748120377,379069.627853382,310079.58474551,309453.700620656,321200.669559609,287088.52509216,302934.822908841,315474.355578199,328160.155357399,321202.340683058,302953.330532393,331576.763967103,308852.536134724,342515.917836725,289362.06165388,323926.118277335,290486.898514061,324615.19134451,357788.909582806,348051.826004493,316160.776973264,307545.532291956,328983.769956022,398274.763793307,305575.01766416,293764.277837794,383726.896654801,350760.859128861,323038.988298645,345270.31836799,275254.983625855,312635.215206934,314898.663529621,312106.060550546,373781.497385154,311661.742365492,303894.268669613,312930.406520842,287755.128127468,329925.43530975,340073.406432293,337783.271283136,339776.503042114,337927.387905421,330746.386924312,334867.247973704,351403.844848438,291590.599891484,317318.822367306,341430.246258924,320002.546294344,298917.619906419,322247.764171162,309581.850773449,288595.514073396,286934.308992849,304877.49728,328110.132520962,315896.20943652,298632.17887529
307942.796374812,316782.492744806,291244.258523352,320078.284943729,314357.456657656,342954.189198351,308139.303651852,301770.211036542,350119.24011193,322377.091374961,278632.143745932,330847.11780446,329338.204654129,359250.943345568,323671.3803777,356085.077972477,339887.202562862,356513.210171502,351165.518190181,401132.792742638,364422.302512422,393837.04428402,328735.777244117,305094.774545598,288701.260629268,349537.327344959,312482.419116071,301310.590460526,329363.772656936,316279.369284396,294494.888101593,327672.606364714,291478.173690887,293066.866283801,313105.463325464,351482.399696122,346186.28315042,299601.869811856,303353.445532588,308266.507155502,353315.272409726,396348.854076176,324085.151344486,310296.629408009,344622.426144848,300054.538745248,300254.639229981,322226.737439552,335359.5262098,323003.272830508,289684.34023131,312877.993388525,331343.84140259,342785.37577754,296216.682190734,317268.633274602,292169.613904675,306652.152535192,360901.498231254,344680.725780992,328370.405795989,299580.716725536,330830.049175376,394100.876564812,314842.570800116,295383.520571659,344843.059271844,341503.196523751,316144.798236601,307269.625109251,274052.868031255,321020.443389888,325775.447736062,327847.547341997,407025.20619583,330267.252589905,309174.986072235,322926.399799823,327450.366245248,324260.083411666,328183.955860947,344322.835202174,353300.451234844,343634.45148846,319886.199612819,312218.48606929,346979.544240838,288643.917238396,324642.880426539,333813.427837055,316219.209332325,323661.579153824,312283.737893987,312973.438420115,281781.806743877,283250.097200954,320471.209609552,338043.952652943,321454.904687168,301877.038456099
